trial,generation,bestSize,runtime,profit,distance,structureDistance,plan,init,window,buildProb,runtimeKill,trimmerChance,scenario,averageSize,scenarioMutations,transformID
0,7,19,12258,3.3292506360129576E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1129,false,0.5,0.7,1.0,-0.24624140532233052,150.0,200.0,768.2432615824729,80.0,3.0,-0.3208950128931094,2.0,3.7461274248817924,0.05,0.01,0.05,0.05,9.673497300974332E-4,0.07763122912749326,1.0,0.0",27.0,10,"prune-sequence-take-first"
0,8,19,15775,3.3254395236818105E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1129,false,0.5,0.7,1.0,-0.24624140532233052,150.0,200.0,768.2432615824729,80.0,3.0,-0.3208950128931094,2.0,3.7461274248817924,0.05,0.01,0.05,0.05,9.673497300974332E-4,0.07763122912749326,1.0,0.0",27.0,10,"prune-sequence-take-first"
0,9,19,19454,3.324887940860664E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1129,false,0.5,0.7,1.0,-0.24624140532233052,150.0,200.0,768.2432615824729,80.0,3.0,-0.3208950128931094,2.0,3.7461274248817924,0.05,0.01,0.05,0.05,9.673497300974332E-4,0.07763122912749326,1.0,0.0",26.0,10,"prune-sequence-take-first"
0,10,19,26022,3.3190530195744578E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1129,false,0.5,0.7,1.0,-0.24624140532233052,150.0,200.0,768.2432615824729,80.0,3.0,-0.3208950128931094,2.0,3.7461274248817924,0.05,0.01,0.05,0.05,9.673497300974332E-4,0.07763122912749326,1.0,0.0",26.0,10,"prune-sequence-take-first"
0,11,19,29375,3.3121316477302887E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1129,false,0.5,0.7,1.0,-0.24624140532233052,150.0,200.0,768.2432615824729,80.0,3.0,-0.3208950128931094,2.0,3.7461274248817924,0.05,0.01,0.05,0.05,9.673497300974332E-4,0.07763122912749326,1.0,0.0",26.0,10,"prune-sequence-take-first"
0,12,19,31584,3.3044942719022404E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1129,false,0.5,0.7,1.0,-0.24624140532233052,150.0,200.0,768.2432615824729,80.0,3.0,-0.3208950128931094,2.0,3.7461274248817924,0.05,0.01,0.05,0.05,9.673497300974332E-4,0.07763122912749326,1.0,0.0",26.0,10,"prune-sequence-take-first"
0,13,20,38562,3.295980258916491E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1129,false,0.5,0.7,1.0,-0.24624140532233052,150.0,200.0,768.2432615824729,80.0,3.0,-0.3208950128931094,2.0,3.7461274248817924,0.05,0.01,0.05,0.05,9.673497300974332E-4,0.07763122912749326,1.0,0.0",26.0,10,"prune-sequence-take-first"
0,14,20,45632,3.2849988571991265E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1129,false,0.5,0.7,1.0,-0.24624140532233052,150.0,200.0,768.2432615824729,80.0,3.0,-0.3208950128931094,2.0,3.7461274248817924,0.05,0.01,0.05,0.05,9.673497300974332E-4,0.07763122912749326,1.0,0.0",26.0,10,"prune-sequence-take-first"
0,15,20,50481,3.2730625509846E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1129,false,0.5,0.7,1.0,-0.24624140532233052,150.0,200.0,768.2432615824729,80.0,3.0,-0.3208950128931094,2.0,3.7461274248817924,0.05,0.01,0.05,0.05,9.673497300974332E-4,0.07763122912749326,1.0,0.0",27.0,10,"prune-sequence-take-first"
0,16,20,59933,3.258738983527168E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1129,false,0.5,0.7,1.0,-0.24624140532233052,150.0,200.0,768.2432615824729,80.0,3.0,-0.3208950128931094,2.0,3.7461274248817924,0.05,0.01,0.05,0.05,9.673497300974332E-4,0.07763122912749326,1.0,0.0",27.0,10,"prune-sequence-take-first"
0,17,20,69147,3.242266880951121E7,-1.0,-1.0,scratch,repertoire,10000,0.9,0.75,0.1,"1129,false,0.5,0.7,1.0,-0.24624140532233052,150.0,200.0,768.2432615824729,80.0,3.0,-0.3208950128931094,2.0,3.7461274248817924,0.05,0.01,0.05,0.05,9.673497300974332E-4,0.07763122912749326,1.0,0.0",28.0,10,"prune-sequence-take-first"
